school_code,school_name,sido,sigungu,education_office,school_type,postcode,address,student_count,teacher_count,counselor_count,students_per_counselor,wee_class_raw,wee_class,avg_teacher_counseling_count_3yr,avg_external_counseling_count_3yr,avg_total_counseling_count_3yr,counseling_years_available,counseling_count_per_student,norm_avg_total_counseling_count_3yr,norm_counseling_count_per_student,counseling_use_score,counseling_use_components_available,counseling_staff_supply_score
480041846,진주동명고등학교,경남,진주시,경남,일반고,52733,경상남도 진주시 대신로 454-25. 진주동명고등학교 (초전동),724,60,1,724.0,Y,1,101.0,0.0,101.0,3,0.1395027624309392,0.1101417666303162,0.0429647291137113,0.0765532478720137,2,0.4
480041430,진양고등학교,경남,진주시,경남,일반고,52853,경상남도 진주시 충의로100번길 12(충무공동),672,62,0,,Y,1,274.6666666666667,0.0,274.6666666666667,3,0.4087301587301588,0.2995274445656125,0.1258826724606192,0.2127050585131158,2,0.0
480041738,삼현여자고등학교,경남,진주시,경남,일반고,52805,경상남도 진주시 돗골로 95(상평동. 삼현여자고등학교),723,58,1,723.0,Y,1,210.0,3.333333333333333,213.33333333333331,3,0.2950668510834486,0.232642675390767,0.0908761024249404,0.1617593889078537,2,0.4
480041440,진주고등학교,경남,진주시,경남,일반고,52747,경상남도 진주시 의곡길 29(상봉동. 진주고등학교),589,55,1,589.0,Y,1,500.0,7.333333333333333,507.3333333333333,3,0.8613469156762874,0.5532533624136677,0.2652817496949782,0.4092675560543229,2,0.4
480041672,대아고등학교,경남,진주시,경남,일반고,52669,경상남도 진주시 서장대로185번길 14(이현동.대아중고등학교),725,59,1,725.0,Y,1,320.6666666666667,10.0,330.6666666666667,3,0.4560919540229885,0.3605961468556888,0.1404693850793234,0.2505327659675062,2,0.4
480041636,경해여자고등학교,경남,진주시,경남,일반고,52651,경상남도 진주시 남강로 39(평거동),692,62,1,692.0,Y,1,245.33333333333331,0.0,245.33333333333331,3,0.3545279383429672,0.267539076699382,0.1091892129497351,0.1883641448245586,2,0.4
480041862,창녕여자고등학교,경남,창녕군,경남,일반고,50330,경상남도 창녕군 창녕읍 신당길 30(창녕읍.창녕여자고등학교),233,30,1,233.0,Y,1,232.66666666666663,29.666666666666668,262.3333333333333,3,1.1258941344778255,0.2860777898945837,0.346758269554007,0.3164180297242954,2,1.0
480041864,창녕고등학교,경남,창녕군,경남,일반고,50318,경상남도 창녕군 대지면 우포2로 1180-20(대지면. 창녕고등학교),133,18,0,,Y,1,133.66666666666666,5.0,138.66666666666666,3,1.0426065162907268,0.1512177390039985,0.3211069498842162,0.2361623444441073,2,0.0
480041937,창녕옥야고등학교,경남,창녕군,경남,일반고,50300,경상남도 창녕군 이방면 이방로 943-15. 창녕옥야고등학교,274,29,0,,Y,1,202.0,7.0,209.0,3,0.7627737226277372,0.227917121046892,0.2349227054480863,0.2314199132474892,2,0.0
480041648,남지고등학교,경남,창녕군,경남,일반고,50355,경상남도 창녕군 남지읍 남고길 11(남지읍),364,34,1,364.0,Y,1,20.666666666666668,13.333333333333334,34.0,3,0.0934065934065934,0.0370774263904034,0.0287678101366314,0.0329226182635174,2,0.7
480041860,창녕대성고등학교,경남,창녕군,경남,일반고,50308,경상남도 창녕군 대합면 신안길 17창녕대성고등학교(대합면),110,19,1,110.0,Y,1,201.33333333333331,8.0,209.33333333333331,3,1.903030303030303,0.2282806252271901,0.5861043899066712,0.4071925075669307,2,1.0
480041710,영산고등학교,경남,창녕군,경남,일반고,50343,경상남도 창녕군 영산면 영산새싹길 13(영산면. 영산고등학교),193,26,0,,Y,1,150.0,21.0,171.0,3,0.8860103626943006,0.1864776444929116,0.2728777162670659,0.2296776803799888,2,0.0
480041932,창원토월고등학교,경남,창원시,경남,일반고,51451,경상남도 창원시 성산구 비음로91번길 8(토월동. 창원토월고등학교),510,47,0,,Y,1,191.66666666666663,4.666666666666667,196.33333333333331,3,0.3849673202614379,0.2141039621955652,0.1185640796242451,0.1663340209099052,2,0.0
480041690,마산중앙고등학교,경남,창원시,경남,일반고,51759,경상남도 창원시 마산합포구 고운로 103(신월동. 마산중앙고등학교),397,38,0,,Y,1,187.66666666666663,0.0,187.66666666666663,3,0.4727120067170445,0.2046528535078153,0.1455881085326258,0.1751204810202206,2,0.0
480041255,마산구암고등학교,경남,창원시,경남,일반고,51351,경상남도 창원시 마산회원구 팔용로 220(구암동. 마산구암고등학교),477,47,0,,Y,1,397.0,9.333333333333334,406.3333333333333,3,0.8518518518518519,0.4431115957833514,0.2623574144486691,0.3527345051160103,2,0.0
480041497,창원명곡고등학교,경남,창원시,경남,일반고,51171,경상남도 창원시 의창구 서곡길25번길 16. 창원명곡고등학교 (명곡동),502,48,0,,Y,1,380.6666666666667,0.0,380.6666666666667,3,0.7583001328021248,0.4151217739003999,0.2335449078211867,0.3243333408607933,2,0.0
480041560,합포고등학교,경남,창원시,경남,일반고,51281,경상남도 창원시 마산합포구 무학로 458(교방동. 합포고등학교),516,56,1,516.0,Y,1,374.0,3.6666666666666665,377.6666666666667,3,0.7319121447028424,0.4118502362777172,0.2254178088248297,0.3186340225512735,2,0.4
480041684,마산제일여자고등학교,경남,창원시,경남,일반고,51759,경상남도 창원시 마산합포구 고운로 65(문화동) 마산제일여자고등학교,545,48,0,,Y,1,252.66666666666663,2.6666666666666665,255.33333333333331,3,0.4685015290519878,0.2784442021083242,0.1442913454494715,0.2113677737788978,2,0.0
480041496,웅천고등학교,경남,창원시,경남,일반고,51621,경상남도 창원시 진해구 웅천중로 71(성내동. 웅천고등학교),646,50,1,646.0,Y,1,224.66666666666663,4.0,228.66666666666663,3,0.3539731682146542,0.2493638676844783,0.1090183521877832,0.1791911099361308,2,0.4
480041485,창원용호고등학교,경남,창원시,경남,일반고,51433,경상남도 창원시 성산구 용호로 29(용호동. 창원용호고등학교),573,53,1,573.0,Y,1,573.6666666666666,26.33333333333333,600.0,3,1.0471204188481675,0.6543075245365322,0.3224971632193976,0.4884023438779649,2,0.4
480041891,창원대산고등학교,경남,창원시,경남,일반고,51123,경상남도 창원시 의창구 대산면 진산대로 378(대산면.창원대산고등학교),481,43,0,,Y,1,242.33333333333331,6.0,248.33333333333331,3,0.5162855162855163,0.2708106143220647,0.1590080867647407,0.2149093505434027,2,0.0
480041894,창원문성고등학교,경남,창원시,경남,일반고,51410,경상남도 창원시 의창구 원이대로 406(두대동.창원문성고등학교),498,50,0,,Y,1,201.33333333333331,0.0,201.33333333333331,3,0.4042838018741633,0.2195565249000363,0.1245132621741719,0.1720348935371041,2,0.0
480041490,창원중앙고등학교,경남,창원시,경남,일반고,51437,경상남도 창원시 성산구 용호로 16(용호동. 창원중앙고등학교),581,60,1,581.0,Y,1,376.6666666666667,3.0,379.6666666666667,3,0.6534710269650029,0.4140312613595056,0.2012591375823773,0.3076451994709415,2,0.4
480041848,진해중앙고등학교,경남,창원시,경남,일반고,51581,경상남도 창원시 진해구 병암북로 9. 진해중앙고등학교 (경화동),630,45,1,630.0,Y,1,233.66666666666663,7.666666666666667,241.33333333333331,3,0.383068783068783,0.2631770265358051,0.1179793590439978,0.1905781927899014,2,0.4
480041870,창신고등학교,경남,창원시,경남,일반고,51347,경상남도 창원시 마산회원구 봉덕2길 106(봉암동. 창신고등학교),568,49,0,,Y,1,39.333333333333336,5.333333333333333,44.66666666666666,3,0.0786384976525821,0.0487095601599418,0.0242194612542173,0.0364645107070795,2,0.0
480041704,마산무학여자고등학교,경남,창원시,경남,일반고,51324,경상남도 창원시 마산회원구 회원동33길 17(회원동. 마산무학여자고등학교),586,49,1,586.0,Y,1,436.6666666666667,7.0,443.6666666666667,3,0.7571103526734927,0.4838240639767358,0.2331784736370832,0.3585012688069095,2,0.4
480041680,마산제일고등학교,경남,창원시,경남,일반고,51217,경상남도 창원시 마산회원구 내서읍 함마대로 2610. 마산제일고등학교 (내서읍),690,57,0,,N,0,0.0,8.333333333333334,8.333333333333334,3,0.0120772946859903,0.0090876045074518,0.0037196230781947,0.0064036137928232,2,0.0
480041001,경상고등학교,경남,창원시,경남,일반고,51184,경상남도 창원시 의창구 금강로379번길 46. 경상고등학교 (소계동.경상고등학교),514,46,1,514.0,Y,1,62.66666666666666,6.666666666666667,69.33333333333333,3,0.1348897535667963,0.0756088695019992,0.0415439925433859,0.0585764310226926,2,0.4
480041253,마산용마고등학교,경남,창원시,경남,일반고,51334,경상남도 창원시 마산합포구 허당로 51(산호동. 마산용마고등학교),523,60,0,,Y,1,363.3333333333333,19.666666666666668,383.0,3,0.7323135755258127,0.4176663031624864,0.2255414434128928,0.3216038732876896,2,0.0
480041221,창원북면고등학교,경남,창원시,경남,일반고,51111,경상남도 창원시 의창구 북면 동전로 36. 창원북면고등학교 [지번: 북면 감계리 232-3],874,68,1,874.0,Y,1,158.66666666666666,0.0,158.66666666666666,3,0.1815408085430968,0.1730279898218829,0.0559118079543378,0.1144698988881103,2,0.4
480041472,창원남산고등학교,경남,창원시,경남,일반고,51489,경상남도 창원시 성산구 가음로92번길 34(가음동.남산고등학교),525,55,0,,Y,1,191.33333333333331,3.6666666666666665,195.0,3,0.3714285714285714,0.2126499454743729,0.114394350896252,0.1635221481853125,2,0.0
480041473,창원명지여자고등학교,경남,창원시,경남,일반고,51172,경상남도 창원시 의창구 명지로109번길 54(명서동. 명지여자고등학교),511,57,0,,Y,1,374.0,0.0,374.0,3,0.7318982387475538,0.4078516902944384,0.2254135260020983,0.3166326081482683,2,0.0
480041474,창원봉림고등학교,경남,창원시,경남,일반고,51144,경상남도 창원시 의창구 창이대로333번길 39(봉곡동. 창원봉림고등학교),511,50,1,511.0,Y,1,181.66666666666663,4.333333333333333,186.0,3,0.3639921722113503,0.2028353326063249,0.1121040530384766,0.1574696928224008,2,0.4
480041480,창원여자고등학교,경남,창원시,경남,일반고,51519,경상남도 창원시 성산구 두대로 153(중앙동),457,52,1,457.0,Y,1,363.0,4.333333333333333,367.3333333333333,3,0.8037928519328956,0.4005816066884769,0.2475559734089906,0.3240687900487338,2,0.7
480041515,창원성민여자고등학교,경남,창원시,경남,일반고,51368,경상남도 창원시 의창구 팔용로 481(팔용동),482,45,0,,N,0,0.0,9.666666666666666,9.666666666666666,3,0.0200553250345781,0.0105416212286441,0.0061767350866951,0.0083591781576696,2,0.0
480041478,창원신월고등학교,경남,창원시,경남,일반고,51441,경상남도 창원시 성산구 신월로 66(신월동. 창원신월고등학교),521,51,1,521.0,Y,1,552.6666666666666,0.0,552.6666666666666,3,1.0607805502239285,0.6026899309342058,0.3267042759244797,0.4646971034293428,2,0.4
480041470,진해여자고등학교,경남,창원시,경남,일반고,51691,경상남도 창원시 진해구 여좌남로 23(여좌동.진해여자고등학교),830,58,1,830.0,Y,1,332.0,5.333333333333333,337.3333333333333,3,0.4064257028112449,0.3678662304616503,0.125172935086353,0.2465195827740016,2,0.4
480041495,창원중앙여자고등학교,경남,창원시,경남,일반고,51499,경상남도 창원시 성산구 단정로 121(상남동),429,49,1,429.0,Y,1,300.6666666666667,0.0,300.6666666666667,3,0.7008547008547009,0.3278807706288622,0.2158525884761626,0.2718666795525124,2,0.7
480041258,마산내서여자고등학교,경남,창원시,경남,일반고,51226,경상남도 창원시 마산회원구 내서읍 삼풍로 133. 마산내서여자고등학교 (내서읍),691,65,1,691.0,Y,1,313.0,0.0,313.0,3,0.4529667149059334,0.3413304252998909,0.1395068589634243,0.2404186421316576,2,0.4
480041245,마산가포고등학교,경남,창원시,경남,일반고,51755,경상남도 창원시 마산합포구 가포로 262(가포동.가포고등학교),441,42,1,441.0,Y,1,298.6666666666667,0.3333333333333333,299.0,3,0.6780045351473923,0.3260632497273719,0.2088150849693489,0.2674391673483604,2,0.7
480041878,창원경일여자고등학교,경남,창원시,경남,일반고,51519,경상남도 창원시 성산구 두대로 163. 창원경일여자고등학교(내동),301,33,0,,Y,1,312.6666666666667,10.0,322.6666666666667,3,1.071982281284607,0.3518720465285351,0.3301542387226355,0.3410131426255853,2,0.0
480041888,창원남고등학교,경남,창원시,경남,일반고,51508,경상남도 창원시 성산구 창원대로 813. 창원남고등학교(외동),489,44,0,,Y,1,899.6666666666666,6.666666666666667,906.3333333333334,3,1.8534423994546692,0.9883678662304616,0.5708320697940236,0.7795999680122426,2,0.0
480041931,창원대암고등학교,경남,창원시,경남,일반고,51469,경상남도 창원시 성산구 대암로 203(대방동. 창원대암고등학교),515,54,1,515.0,Y,1,242.0,13.0,255.0,3,0.4951456310679611,0.2780806979280262,0.1524973236369005,0.2152890107824633,2,0.4
480041460,진해고등학교,경남,창원시,경남,일반고,51695,경상남도 창원시 진해구 여좌로 100(여좌동. 진해고등학교),927,68,0,,Y,1,317.3333333333333,2.0,319.3333333333333,3,0.3444804027328298,0.3482370047255543,0.1060947247960426,0.2271658647607984,2,0.0
480041933,진해용원고등학교,경남,창원시,경남,일반고,51604,경상남도 창원시 진해구 용재로77번길 8(용원동) 진해용원고등학교,845,66,0,,Y,1,365.6666666666667,4.666666666666667,370.3333333333333,3,0.4382642998027613,0.4038531443111595,0.1349787387225234,0.2694159415168415,2,0.0
480041872,마산삼진고등학교,경남,창원시,경남,일반고,51793,경상남도 창원시 마산합포구 진동면 삼진의거대로 661-13(진동면. 삼진고등학교),506,45,1,506.0,Y,1,571.3333333333334,40.0,611.3333333333334,3,1.2081686429512517,0.6666666666666667,0.3720975668404995,0.5193821167535831,2,0.4
480041840,진해세화여자고등학교,경남,창원시,경남,일반고,51581,경상남도 창원시 진해구 병암북로4번길 41진해세화여자고등학교(석동),705,53,1,705.0,Y,1,338.0,11.333333333333334,349.3333333333333,3,0.4955082742316785,0.3809523809523809,0.1526090122158401,0.2667806965841105,2,0.4
480041476,창원사파고등학교,경남,창원시,경남,일반고,51458,경상남도 창원시 성산구 창이대로719번길 26. 창원사파고등학교 (사파동),525,52,1,525.0,Y,1,427.0,6.333333333333333,433.3333333333333,3,0.8253968253968254,0.4725554343874954,0.2542096686583378,0.3633825515229166,2,0.4
480041762,성지여자고등학교,경남,창원시,경남,일반고,51263,경상남도 창원시 마산합포구 완월남로 20(완월동. 성지여자중고등학교) 성지여자고등학교,441,44,1,441.0,Y,1,397.3333333333333,4.666666666666667,402.0,3,0.91156462585034,0.4383860414394765,0.2807480406611313,0.3595670410503039,2,0.7
480041260,마산여자고등학교,경남,창원시,경남,일반고,51267,경상남도 창원시 마산합포구 고운로 157(완월동.마산여자고등학교),519,49,0,,Y,1,275.3333333333333,4.333333333333333,279.6666666666667,3,0.5388567758509956,0.3049800072700836,0.1659596914217894,0.2354698493459365,2,0.0
480041876,창원경일고등학교,경남,창원시,경남,일반고,51519,경상남도 창원시 성산구 두대로 165(중앙동),471,46,0,,Y,1,324.0,15.333333333333334,339.3333333333333,3,0.7204529370134465,0.3700472555434387,0.2218885471410234,0.295967901342231,2,0.0
480041882,창원고등학교,경남,창원시,경남,일반고,51161,경상남도 창원시 의창구 태복산로 45(도계동. 창원중고등학교),592,52,1,592.0,Y,1,76.66666666666667,1.0,77.66666666666667,3,0.1311936936936937,0.0846964740094511,0.0404056623163087,0.0625510681628799,2,0.4
480041901,충렬여자고등학교,경남,통영시,경남,일반고,53024,경상남도 통영시 용남면 견내량로 70. 충렬여자고등학교 (용남면),506,43,2,253.0,Y,1,152.66666666666666,5.666666666666667,158.33333333333334,3,0.3129117259552042,0.1726644856415848,0.0963720524805001,0.1345182690610425,2,0.7
480041905,동원고등학교,경남,통영시,경남,일반고,53021,경상남도 통영시 광도면 용호로 12-29(광도면),846,66,1,846.0,Y,1,227.66666666666663,25.33333333333333,253.0,3,0.2990543735224586,0.2758996728462377,0.0921041986894264,0.184001935767832,2,0.4
480041520,통영여자고등학교,경남,통영시,경남,일반고,53065,경상남도 통영시 도리1길 19(도천동. 통영여자고등학교),732,61,0,,Y,1,657.3333333333334,25.33333333333333,682.6666666666666,3,0.9326047358834244,0.7444565612504543,0.2872280745496478,0.5158423179000511,2,0.0
480041510,통영고등학교,경남,통영시,경남,일반고,53077,경상남도 통영시 도남로 116통영고등학교,886,71,1,886.0,Y,1,213.66666666666663,0.3333333333333333,214.0,3,0.2415349887133182,0.2333696837513631,0.074389102987752,0.1538793933695575,2,0.4
480041500,충무고등학교,경남,통영시,경남,일반고,53058,경상남도 통영시 여황로 375(북신동. 충무고등학교),509,53,1,509.0,Y,1,886.3333333333334,30.666666666666668,917.0,3,1.801571709233792,1.0,0.5548566861138293,0.7774283430569147,2,0.4
480041170,금남고등학교,경남,하동군,경남,일반고,52350,경상남도 하동군 금남면 섬진강대로 656-8(금남면. 금남고등학교),95,20,1,95.0,Y,1,228.33333333333331,10.333333333333334,238.66666666666663,3,2.512280701754386,0.2602689930934205,0.7737442465479286,0.5170066198206746,2,1.0
480041370,옥종고등학교,경남,하동군,경남,일반고,52313,경상남도 하동군 옥종면 옥수로 4-9(옥종면.옥종고등학교),43,13,0,,N,0,51.333333333333336,4.0,55.333333333333336,3,1.2868217054263569,0.0603416939294801,0.3963215138385357,0.2283316038840079,2,0.0
480041537,하동고등학교,경남,하동군,경남,일반고,52332,경상남도 하동군 하동읍 경서대로 84. 하동고등학교 (하동읍),193,28,0,,Y,1,291.6666666666667,11.333333333333334,303.0,3,1.5699481865284974,0.3304252998909487,0.4835201639118185,0.4069727319013836,2,0.0
480041390,진교고등학교,경남,하동군,경남,일반고,52345,경상남도 하동군 진교면 민다리길 179(진교면),75,20,1,75.0,N,0,39.66666666666666,62.333333333333336,102.0,3,1.36,0.1112322791712104,0.4188593155893536,0.265045797380282,2,1.0
480041918,하동여자고등학교,경남,하동군,경남,일반고,52332,경상남도 하동군 하동읍 송림1길 30(하동읍. 하동여자고등학교),155,20,0,,Y,1,163.0,3.333333333333333,166.33333333333334,3,1.0731182795698926,0.1813885859687386,0.3305041089169631,0.2559463474428509,2,0.0
480041547,함안고등학교,경남,함안군,경남,일반고,52038,경상남도 함안군 가야읍 함안대로 630. 함안고등학교 (가야읍),415,44,0,,Y,1,326.3333333333333,42.0,368.3333333333333,3,0.8875502008032128,0.4016721192293711,0.2733519629850199,0.3375120411071955,2,0.0
480041642,군북고등학교,경남,함안군,경남,일반고,52065,경상남도 함안군 군북면 사군로 1558(군북면. 군북고등학교),151,17,0,,Y,1,302.3333333333333,13.333333333333334,315.6666666666667,3,2.090507726269316,0.3442384587422755,0.6438445848966334,0.4940415218194545,2,0.0
480041912,칠원고등학교,경남,함안군,경남,일반고,52018,경상남도 함안군 칠서면 삼칠로 281. 칠원고등학교(칠서면),375,34,0,,N,0,148.66666666666666,79.33333333333333,228.0,3,0.608,0.2486368593238822,0.187254752851711,0.2179458060877966,2,0.0
480041928,명덕고등학교,경남,함안군,경남,일반고,52043,경상남도 함안군 가야읍 고분길 107(가야읍. 명덕고등학교.함안여자중학교),353,37,1,353.0,Y,1,379.0,9.0,388.0,3,1.0991501416430596,0.4231188658669574,0.3385215265136419,0.3808201961902997,2,0.7
480041555,서상고등학교,경남,함양군,경남,일반고,50003,경상남도 함양군 서상면 서상로 232-1(서상면),5,11,0,,N,0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0
480041550,함양고등학교,경남,함양군,경남,일반고,50044,경상남도 함양군 함양읍 함양로 1063(함양읍. 함양고등학교),319,35,0,,Y,1,206.33333333333331,3.333333333333333,209.66666666666663,3,0.6572622779519331,0.2286441294074881,0.2024267852247398,0.215535457316114,2,0.0
480041331,안의고등학교,경남,함양군,경남,일반고,50010,경상남도 함양군 안의면 안의배움길 30. 안의고등학교 (안의면),109,17,1,109.0,Y,1,206.0,26.0,232.0,3,2.128440366972477,0.2529989094874591,0.655527261310915,0.454263085399187,2,1.0
480041340,야로고등학교,경남,합천군,경남,일반고,50206,경상남도 합천군 야로면 역산길 13(야로면.야로고등학교),71,18,1,71.0,N,0,62.333333333333336,31.0,93.33333333333331,3,1.3145539906103283,0.1017811704834605,0.4048626358913939,0.2533219031874272,2,1.0
480041300,삼가고등학교,경남,합천군,경남,일반고,50219,경상남도 합천군 삼가면 봉두길 5(삼가면),98,20,1,98.0,N,0,73.66666666666667,7.666666666666667,81.33333333333333,3,0.8299319727891156,0.0886950199927299,0.2556064250795374,0.1721507225361336,2,1.0
480041945,합천여자고등학교,경남,합천군,경남,일반고,50234,경상남도 합천군 합천읍 남정길 25-7(합천읍. 합천여자고등학교),201,21,1,201.0,Y,1,281.0,22.666666666666668,303.6666666666667,3,1.5107794361525706,0.3311523082515449,0.4652970887009818,0.3982246984762633,2,1.0
480041580,합천고등학교,경남,합천군,경남,일반고,50238,경상남도 합천군 합천읍 교동3길 12. 합천고등학교 (합천읍),174,28,0,,Y,1,305.3333333333333,7.333333333333333,312.6666666666667,3,1.7969348659003832,0.3409669211195928,0.5534286088894717,0.4471977650045322,2,0.0
